EOG09371088	h2tg000022l_1	1625340	1635534
EOG09371088	h2tg000017l_1	1772511	1782705
EOG09371088	h1tg000008l_1	2369727	2379921
EOG093703N5	h2tg000038l_1	257738	268579
EOG093703N5	h1tg000003l_1	1244535	1255469
EOG093703N5	h2tg000024l_1	2667775	2678705
EOG093710JH	h2tg000047l_1	2486695	2497002
EOG093710JH	h1tg000023l_1	3460497	3470804
EOG093710JH	h2tg000008l_1	2185777	2196070
EOG093710T1	h2tg000031l_1	1245149	1256073
EOG093710T1	h2tg000058l_1	1819779	1830246
EOG093711E9	h2tg000024l_1	31459	41847
EOG093711E9	h1tg000024l_1	22152	32540
EOG093711E9	h2tg000038l_1	2933545	2943933
EOG093711LC	h2tg000010l_1	5287838	5298381
EOG093711LC	h1tg000034l_1	118232	128772
EOG093711LC	h2tg000024l_1	3113108	3123606
EOG093711QY	h2tg000020l_1	967678	977899
EOG093711QY	h2tg000037l_1	851260	861483
EOG093711QY	h1tg000010l_1	2741266	2751489
EOG093711ZO	h1tg000004l_1	2231369	2241860
EOG093711ZO	h2tg000020l_1	1307294	1317773
EOG093711ZO	h2tg000037l_1	1210105	1220581
EOG0937128O	h2tg000023l_1	3472209	3482491
EOG0937128O	h1tg000031l_1	1880408	1890694
EOG0937128O	h1tg000024l_1	2082220	2098214
EOG0937129K	h1tg000037l_1	1020764	1031235
EOG0937129K	h2tg000050l_1	1155978	1166455
EOG0937129K	h2tg000019l_1	1812880	1823392
EOG093712G8	h2tg000024l_1	5289587	5300000
EOG093712G8	h2tg000010l_1	3077428	3087842
EOG093712G8	h1tg000034l_1	2269701	2279970
EOG093703UX	h1tg000031l_1	1633706	1647937
EOG093703UX	h1tg000024l_1	2340849	2355621
EOG093703UX	h2tg000040l_1	766959	781459
EOG093712Q6	h1tg000059l_1	1843134	1853636
EOG093712Q6	h2tg000008l_1	8410982	8421110
EOG093712Q6	h2tg000012l_1	300542	310670
EOG093703W1	h1tg000049l_1	1243544	1256377
EOG093703W1	h2tg000011l_1	1122587	1135277
EOG093703W1	h2tg000005l_1	1023415	1051610
EOG093703WD	h1tg000079l_1	291338	304926
EOG093703WD	h2tg000018l_1	291338	304926
EOG093703WD	h2tg000009l_1	286305	298056
EOG09371330	h1tg000037l_1	2188507	2199356
EOG09371330	h1tg000009l_1	3626703	3637505
EOG09371330	h2tg000034l_1	1095956	1106806
EOG0937133J	h2tg000020l_1	3088918	3099874
EOG0937133J	h1tg000004l_1	210951	221907
EOG0937133J	h1tg000010l_1	221468	232407
EOG093713HJ	h1tg000024l_1	3835410	3845583
EOG093713HJ	h2tg000040l_1	2575000	2585173
EOG093713HJ	h1tg000031l_1	72456	82623
EOG093703YA	h2tg000063l_1	779682	791195
EOG093703YA	h2tg000013l_1	1540201	1551711
EOG093703YA	h1tg000026l_1	1308244	1319755
EOG093713LY	h1tg000004l_1	2526089	2536397
EOG093713LY	h2tg000037l_1	929410	939705
EOG093713LY	h2tg000020l_1	1042243	1052549
EOG09371431	h2tg000023l_1	493862	504754
EOG093714Q2	h2tg000038l_1	237451	247591
EOG093715EC	h2tg000033l_1	1225154	1235255
EOG093715EC	h2tg000048l_1	1454316	1464417
EOG093715EC	h1tg000067l_1	873700	883801
EOG0937049Y	h1tg000031l_1	120888	131485
EOG0937049Y	h2tg000023l_1	1778790	1789390
EOG093716T7	h2tg000048l_1	193405	203578
EOG093716T7	h2tg000054l_1	2352218	2362391
EOG093716T7	h2tg000034l_1	2828553	2838720
EOG093717LU	h1tg000003l_1	1350900	1361133
EOG093717LU	h2tg000024l_1	2782856	2793089
EOG093717LU	h2tg000038l_1	134611	144840
EOG0937183G	h2tg000053l_1	1827318	1837554
EOG0937183G	h2tg000006l_1	1822341	1832496
EOG093718E9	h2tg000008l_1	10259756	10269989
EOG093718E9	h1tg000007l_1	1249997	1260233
EOG093718E9	h2tg000012l_1	2260720	2306427
EOG093718EG	h1tg000019l_1	305691	315777
EOG093718EG	h2tg000031l_1	3424441	3434527
EOG093718EG	h1tg000012l_1	1449368	1459445
EOG093704GD	h2tg000037l_1	276222	287886
EOG093704HC	h1tg000048l_1	1401437	1413711
EOG093704HC	h2tg000001l_1	253329	265918
EOG093704J7	h1tg000059l_1	1115061	1127475
EOG093704J7	h2tg000012l_1	1003517	1015931
EOG093704J7	h2tg000008l_1	9005673	9018009
EOG093719IK	h2tg000008l_1	2792823	2803005
EOG093719IK	h1tg000030l_1	1146656	1156838
EOG093719IK	h2tg000047l_1	1893997	1904179
EOG093704Q0	h2tg000022l_1	2788921	2804300
EOG093704Q0	h2tg000084l_1	120835	136413
EOG093704Q0	h2tg000015l_1	1573035	1588582
EOG093704UY	h1tg000031l_1	1673445	1686336
EOG093704UY	h2tg000023l_1	3273934	3286826
EOG093704UY	h2tg000040l_1	698383	711312
EOG0937050C	h1tg000049l_1	1225687	1238894
EOG0937050C	h2tg000011l_1	1105689	1118925
EOG0937050C	h2tg000005l_1	1054818	1067883
EOG093705DM	h2tg000012l_1	1767773	1779320
EOG093705DM	h1tg000007l_1	1886993	1898541
EOG093705DM	h2tg000008l_1	9715616	9727183
EOG093705E5	h2tg000006l_1	3271620	3281837
EOG093705E5	h2tg000030l_1	683304	693510
EOG093705EY	h2tg000011l_1	551239	563885
EOG093705EY	h1tg000049l_1	732381	745038
EOG093705EY	h1tg000015l_1	1077896	1090579
EOG093705KN	h2tg000008l_1	6246616	6258291
EOG093705KN	h2tg000066l_1	494970	506505
EOG093705U4	h2tg000086l_1	114842	125734
EOG093705U4	h1tg000054l_1	157666	168547
EOG093705U4	h2tg000075l_1	174363	185184
EOG093705VV	h2tg000047l_1	1637590	1650329
EOG093705VV	h1tg000023l_1	2579144	2591830
EOG093705VV	h2tg000008l_1	3071400	3084087
EOG093705YA	h2tg000010l_1	5421429	5433844
EOG093705YA	h1tg000036l_1	50184	62604
EOG093705YA	h2tg000024l_1	2974141	2986389
EOG0937060I	h1tg000018l_1	27452	39342
EOG0937060I	h1tg000007l_1	80461	101763
EOG0937060I	h2tg000044l_1	1061043	1072933
EOG0937066G	h2tg000024l_1	1700063	1712381
EOG0937066G	h2tg000038l_1	1371643	1383905
EOG0937066G	h1tg000024l_1	1599435	1611734
EOG0937068H	h2tg000006l_1	1972026	1982790
EOG0937068H	h2tg000053l_1	1675310	1686079
EOG093700N7	h2tg000034l_1	1718109	1730954
EOG093700N7	h2tg000038l_1	1141986	1154853
EOG093706PM	h2tg000018l_1	978315	990321
EOG093706PM	h1tg000009l_1	497681	509685
EOG093706PM	h2tg000009l_1	960853	972570
EOG093706RN	h2tg000141l_1	10937	24767
EOG093706RN	h2tg000058l_1	117361	131191
EOG093706RN	h2tg000009l_1	3185792	3200251
EOG093706X0	h1tg000034l_1	2266415	2276600
EOG093706X0	h2tg000010l_1	3081582	3091767
EOG093706X0	h2tg000024l_1	5284544	5294729
EOG09370762	h1tg000015l_1	1468823	1480901
EOG09370762	h2tg000005l_1	1252185	1264245
EOG09370762	h1tg000049l_1	1044756	1057269
EOG093707HK	h2tg000051l_1	242633	253013
EOG093707HK	h1tg000019l_1	1237522	1247902
EOG093707HK	h2tg000093l_1	573057	583417
